[23-Nov-2011 15:13:38] PHP  17. PHP_CodeCoverage_Report_Node_Directory->addFile() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:92
[23-Nov-2011 15:13:38] PHP  18. PHP_CodeCoverage_Report_Node_File->__construct() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Node/Directory.php:211
[23-Nov-2011 15:13:38] PHP  19. PHP_CodeCoverage_Util::getLinesToBeIgnored() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Node/File.php:166
[23-Nov-2011 15:13:38] PHP  20. PHP_Token_Stream_CachingFactory::get() /usr/local/zend/share/pear/PHP/CodeCoverage/Util.php:254
[23-Nov-2011 15:13:38] PHP  21. PHP_Token_Stream->__construct() /usr/local/zend/share/pear/PHP/Token/Stream/CachingFactory.php:68
[23-Nov-2011 15:13:38] PHP  22. PHP_Token_Stream->scan() /usr/local/zend/share/pear/PHP/Token/Stream.php:147
[23-Nov-2011 15:13:38] PHP  23. token_get_all() /usr/local/zend/share/pear/PHP/Token/Stream.php:190
[23-Nov-2011 15:17:46] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 71 bytes) in /usr/local/zend/share/pear/PHP/CodeCoverage/Util.php on line 262
[23-Nov-2011 15:17:46] PHP Stack trace:
[23-Nov-2011 15:17:46] PHP   1. {main}() /usr/local/zend/bin/phpunit:0
[23-Nov-2011 15:17:46] PHP   2. PHPUnit_TextUI_Command::main() /usr/local/zend/bin/phpunit:44
[23-Nov-2011 15:17:46] PHP   3. PHPUnit_TextUI_Command->run() /usr/local/zend/share/pear/PHPUnit/TextUI/Command.php:125
[23-Nov-2011 15:17:46] PHP   4. PHPUnit_TextUI_TestRunner->doRun() /usr/local/zend/share/pear/PHPUnit/TextUI/Command.php:187
[23-Nov-2011 15:17:46] PHP   5. PHP_CodeCoverage_Report_Clover->process() /usr/local/zend/share/pear/PHPUnit/TextUI/TestRunner.php:352
[23-Nov-2011 15:17:46] PHP   6. PHP_CodeCoverage->getReport() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Clover.php:85
[23-Nov-2011 15:17:46] PHP   7. PHP_CodeCoverage_Report_Factory->create() /usr/local/zend/share/pear/PHP/CodeCoverage.php:141
[23-Nov-2011 15:17:46] PHP   8. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:76
[23-Nov-2011 15:17:46] PHP   9. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:95
[23-Nov-2011 15:17:46] PHP  10. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:95
[23-Nov-2011 15:17:46] PHP  11. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:95
[23-Nov-2011 15:17:46] PHP  12. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:95
[23-Nov-2011 15:17:46] PHP  13. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:95
[23-Nov-2011 15:17:46] PHP  14. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:95
[23-Nov-2011 15:17:46] PHP  15. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:95
[23-Nov-2011 15:17:46] PHP  16. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:95
[23-Nov-2011 15:17:46] PHP  17. PHP_CodeCoverage_Report_Node_Directory->addFile() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:92
[23-Nov-2011 15:17:46] PHP  18. PHP_CodeCoverage_Report_Node_File->__construct() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Node/Directory.php:211
[23-Nov-2011 15:17:46] PHP  19. PHP_CodeCoverage_Util::getLinesToBeIgnored() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Node/File.php:166
